,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,In_expB2_1_XGBoost (NDCG),0.14796273020026438,0.14796273020026438,0.11261261261261261,0.14288339479568926,0.15296109667355912,0.1658705289016026,0.1738977015081527,0.1748625983771678,0.17531304882761822,0.11261261261261261,0.16666666666666666,0.19144144144144143,0.23198198198198197,0.2635135135135135,0.268018018018018,0.2702702702702703
