,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,LemurTF_IDF_2_XGBoost (NDCG),0.18059273752965715,0.18059273752965715,0.1463963963963964,0.17334222140444108,0.18884506820367347,0.19834524768434844,0.2015908841748459,0.20351022161088053,0.20351022161088053,0.1463963963963964,0.19144144144144143,0.22972972972972974,0.25900900900900903,0.2725225225225225,0.28153153153153154,0.28153153153153154
