,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,In_expB2_0_FastRank Coordinate Ascent,0.09876502273251603,0.09876502273251603,0.06981981981981981,0.0916179454552773,0.09801308262455284,0.10804538986509764,0.11931258661359778,0.12460852837752334,0.13318718931990803,0.06981981981981981,0.10810810810810811,0.12387387387387387,0.1554054054054054,0.20045045045045046,0.22522522522522523,0.2702702702702703
