,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,In_expB2_0_linearSVR,0.10119624808948073,0.10119624808948073,0.07432432432432433,0.0929855372104251,0.09957807866275854,0.10925642825635294,0.12270224722768588,0.1279194208110759,0.13512371003799337,0.07432432432432433,0.10810810810810811,0.12387387387387387,0.15315315315315314,0.2072072072072072,0.23198198198198197,0.2702702702702703
