,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,PL2_3_XGBoost (NDCG),0.3371103106405931,0.3371103106405931,0.28270042194092826,0.3283426323789443,0.3448610802268597,0.3596982203984673,0.37230401540105595,0.378634726583941,0.38174595757589697,0.28270042194092826,0.36146272855133615,0.4022503516174402,0.44866385372714485,0.4978902953586498,0.5274261603375527,0.5443037974683544
