,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,BM25_0_FastRank Random Forest,0.26318325213539945,0.26318325213539945,0.2011251758087201,0.24949625725839022,0.26753435611944354,0.2838134826826011,0.30002301516362906,0.310474673758871,0.32126675202820837,0.2011251758087201,0.2812939521800281,0.32489451476793246,0.37412095639943743,0.4388185654008439,0.4880450070323488,0.5457102672292545
