,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,In_expB2_0_FastRank Coordinate Ascent,0.2637967905946405,0.2637967905946405,0.19971870604781997,0.2500153433996399,0.2679918054803292,0.28679709688997607,0.304324283854935,0.3127774111334941,0.3234381451920922,0.19971870604781997,0.2841068917018284,0.32770745428973275,0.3853727144866385,0.45569620253164556,0.49507735583684953,0.5513361462728551
