,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,BM25_3_FastRank Coordinate Ascent,0.2656538336290384,0.2656538336290384,0.20253164556962025,0.25405060394313994,0.26924494536699156,0.28955277348803116,0.30404803902729177,0.3131418658427012,0.3237493908291653,0.20253164556962025,0.28973277074542897,0.3263009845288326,0.38959212376933894,0.4472573839662447,0.48945147679324896,0.5457102672292545
