,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,PL2_0_FastRank Random Forest,0.2646193803418602,0.2646193803418602,0.2039381153305204,0.2521250480409901,0.2678018494597724,0.2857192192004149,0.3004374150819724,0.31125624202980534,0.32198328336154963,0.2039381153305204,0.2841068917018284,0.32208157524613223,0.3769338959212377,0.4360056258790436,0.4866385372714487,0.5443037974683544
