,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,BM25_0_XGBoost (NDCG),0.28037853135792806,0.28037853135792806,0.2180028129395218,0.26774700407374064,0.28505609581840713,0.303409987160022,0.32006578916028244,0.3276412766578227,0.3361690635595707,0.2180028129395218,0.30239099859353025,0.34458509142053445,0.4008438818565401,0.46554149085794655,0.5007032348804501,0.5457102672292545
