,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,In_expB2_0_XGBoost (NDCG),0.28205991790131274,0.28205991790131274,0.2180028129395218,0.2705599435955409,0.2876841249991152,0.3063860115953309,0.32320534161792175,0.3313230321836501,0.3389122791161611,0.2180028129395218,0.3080168776371308,0.350210970464135,0.4078762306610408,0.4739803094233474,0.5119549929676512,0.5513361462728551
