,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,In_expB2_0_linearSVR,0.26068735916466695,0.26068735916466695,0.19549929676511954,0.24438946435603934,0.26448067675754344,0.2874942521041314,0.3031422379161844,0.3111111557159468,0.32123545428537764,0.19549929676511954,0.2770745428973277,0.3263009845288326,0.39662447257383965,0.459915611814346,0.4978902953586498,0.5513361462728551
