,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,BM25_0_linearSVR,0.26206850963484146,0.26206850963484146,0.2011251758087201,0.24879302237794015,0.26604047734224245,0.2841851990598039,0.29723872520668493,0.30792884356828254,0.3200996536989522,0.2011251758087201,0.279887482419128,0.32208157524613223,0.37834036568213786,0.43037974683544306,0.4810126582278481,0.5457102672292545
