,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,In_expB2_0_FastRank Random Forest,0.2657079465506331,0.2657079465506331,0.20253164556962025,0.25194089930178976,0.2688291678318896,0.2878597891960937,0.30596432045913874,0.3156016407661047,0.324943538306748,0.20253164556962025,0.28551336146272854,0.3263009845288326,0.38396624472573837,0.4571026722925457,0.5021097046413502,0.5513361462728551
