,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,BM25_1_FastRank Random Forest,0.24914243419149476,0.24914243419149476,0.18565400843881857,0.23824449917118906,0.2537980270292432,0.26856595773451225,0.28879584427927646,0.2980127556936502,0.3098870244709916,0.18565400843881857,0.2742616033755274,0.31223628691983124,0.35864978902953587,0.4388185654008439,0.48241912798874825,0.5457102672292545
