,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,PL2_2_FastRank Coordinate Ascent,0.26813502381239324,0.26813502381239324,0.20534458509142053,0.2552729249648398,0.27185300959311925,0.2927982636232775,0.30874131510989383,0.3161996984687134,0.32579032445431727,0.20534458509142053,0.28973277074542897,0.33052039381153303,0.3952180028129395,0.45850914205344584,0.4936708860759494,0.5443037974683544
