,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,In_expB2_3_XGBoost (NDCG),0.33145114566686595,0.33145114566686595,0.2742616033755274,0.32256596467249476,0.335881468649006,0.3549538069560774,0.36989088482292243,0.37560866165493867,0.37878331405785626,0.2742616033755274,0.35724331926863573,0.38959212376933894,0.44866385372714485,0.5077355836849508,0.5344585091420534,0.5513361462728551
