,name,AP,RR,nDCG@1,nDCG@3,nDCG@5,nDCG@10,nDCG@20,nDCG@30,nDCG@50,R@1,R@3,R@5,R@10,R@20,R@30,R@50
0,PL2_2_XGBoost (NDCG),0.3310938943099725,0.3310938943099725,0.2672292545710267,0.32112613483524327,0.3447284750099718,0.36098445779016247,0.3738289625045559,0.37625294495450956,0.3785961515467561,0.2672292545710267,0.3628691983122363,0.42053445850914206,0.469760900140647,0.5203938115330521,0.5316455696202531,0.5443037974683544
